Attack Rate (per 1000),CFR (%),COD Gov Arabic,COD Gov English,COD Gov Pcode,Cases,Date,Deaths,Governorate
5.58,0.9,تعز,Taizz,15.0,4399,2017-05-30,38,Taizz
4.07,1.5,ذمار,Dhamar,20.0,3033,2017-05-30,44,Dhamar
1.43,0.4,البيضاء,Al Bayda,14.0,3136,2017-05-30,11,Al Bayda
0.84,0.5,الضالع,Al Dhale'e,30.0,2371,2017-05-30,11,Al Dhale'e
3.15,2.2,إب,Ibb,11.0,2567,2017-05-30,57,Ibb
2.6,1.0,أبين,Abyan,12.0,1587,2017-05-30,16,Abyan
1.22,1.4,عدن,Aden,24.0,1171,2017-05-30,16,Aden
1.42,1.0,ريمة,Raymah,31.0,902,2017-05-30,9,Raymah
0.45,0.4,لحج,Lahj,25.0,471,2017-05-30,2,Lahj
0.12,0.0,صعدة,Sa'ada,22.0,106,2017-05-30,0,Sa'ada
0.02,0.0,شبوة,Shabwah,21.0,11,2017-05-30,0,Shabwah
3.79,0.3,أمانة العاصمة,Amanat Al Asimah,13.0,12544,2017-05-27,36,Amanat Al Asimah
2.69,1.0,حجة,Hajjah,17.0,5980,2017-05-27,62,Hajjah
3.9,1.0,عمران,Amran,29.0,5972,2017-05-27,57,Amran
4.3,0.9,صنعاء,Sana'a,23.0,5383,2017-05-27,46,Sana'a
4.72,1.3,المحويت,Al Mahwit,27.0,3594,2017-05-27,45,Al Mahwit
1.12,0.9,تعز,Taizz,15.0,3394,2017-05-27,30,Taizz
3.29,0.3,البيضاء,Al Bayda,14.0,2536,2017-05-27,8,Al Bayda
1.18,1.6,ذمار,Dhamar,20.0,2507,2017-05-27,41,Dhamar
0.71,2.6,إب,Ibb,11.0,2177,2017-05-27,57,Ibb
2.55,0.5,الضالع,Al Dhale'e,30.0,1919,2017-05-27,9,Al Dhale'e
2.23,1.1,أبين,Abyan,12.0,1365,2017-05-27,15,Abyan
0.83,1.5,عدن,Aden,24.0,793,2017-05-27,12,Aden
1.2,1.1,ريمة,Raymah,31.0,761,2017-05-27,8,Raymah
0.31,0.3,لحج,Lahj,25.0,328,2017-05-27,1,Lahj
0.1,0.0,صعدة,Sa'ada,22.0,86,2017-05-27,0,Sa'ada
0.01,0.0,شبوة,Shabwah,21.0,8,2017-05-27,0,Shabwah
2.79,0.4,أمانة العاصمة,Amanat Al Asimah,13.0,9216,2017-05-22,33,Amanat Al Asimah
2.1,0.9,حجة,Hajjah,17.0,4664,2017-05-22,42,Hajjah
3.05,1.0,صنعاء,Sana'a,23.0,3815,2017-05-22,39,Sana'a
2.45,1.2,عمران,Amran,29.0,3743,2017-05-22,45,Amran
3.27,1.4,المحويت,Al Mahwit,27.0,2486,2017-05-22,34,Al Mahwit
0.59,1.3,تعز,Taizz,15.0,1791,2017-05-22,23,Taizz
0.76,2.0,ذمار,Dhamar,20.0,1617,2017-05-22,33,Dhamar
1.95,0.4,البيضاء,Al Bayda,14.0,1498,2017-05-22,6,Al Bayda
1.86,0.6,الضالع,Al Dhale'e,30.0,1401,2017-05-22,8,Al Dhale'e
0.45,2.7,إب,Ibb,11.0,1378,2017-05-22,37,Ibb
1.75,0.9,أبين,Abyan,12.0,1068,2017-05-22,10,Abyan
0.87,0.7,ريمة,Raymah,31.0,549,2017-05-22,4,Raymah
0.51,2.5,عدن,Aden,24.0,489,2017-05-22,12,Aden
0.16,0.0,لحج,Lahj,25.0,168,2017-05-22,0,Lahj
